Timestamp,CPUUtilization,NetworkIn_MB,NetworkOut_MB,DiskReadBytes_MB,DiskWriteBytes_MB,DiskReadOps,DiskWriteOps,StatusCheckFailed,EBSBurstBalance_MB,EBSVolumeReadBytes_MB,EBSVolumeWriteBytes_MB,EBSVolumeReadOps,EBSVolumeWriteOps,EBSVolumeTotalIOs,EBSConsumedReadOps,EBSConsumedWriteOps,EBSConsumedIOs,EBSConsumedReadBytes_MB,EBSConsumedWriteBytes_MB,MemoryUtilization,DiskQueueLength,Latency_ms,RunningProcesses,ActiveConnections
2/22/2025 2:40,1.71,0.02,0.03,0,0.01,143,151,0,130.82,0.15,0.69,299,66,365,293,62,355,0.15,0.69,10,0.03,-11.69,10,5
2/22/2025 2:45,5.79,0.19,0.09,0.01,0.03,265,83,0,120.34,1.67,1.74,210,206,416,187,235,423,1.73,1.54,10,0.07,-5.75,10,17
2/22/2025 2:50,0,0,0,0,0,112,269,0,130.68,0,0,213,88,301,236,95,331,0,0,10,0,5.34,10,0
2/22/2025 2:55,4.55,0.1,0.15,0.02,0.02,263,245,0,97.97,0.49,0.19,290,184,474,305,160,465,0.49,0.17,10,0.18,14.33,10,18
2/22/2025 3:00,3.46,0.11,0.08,0.01,0.01,264,105,0,50.74,0.21,0.1,264,201,465,286,221,507,0.21,0.09,10,0.13,0.79,10,1
2/22/2025 3:05,2.88,0.13,0.04,0,0.01,281,59,0,76.94,0.92,1.11,65,100,165,68,114,182,0.83,1.23,10,0.07,-14.32,10,12
2/22/2025 3:10,3.79,0.04,0.07,0.01,0.01,131,171,0,124.21,0.47,1.45,131,153,284,139,161,300,0.44,1.16,10,0.06,6.02,10,7
2/22/2025 3:15,9.94,0.25,0.28,0.01,0.03,144,130,0,48.06,1.52,0.32,209,250,459,216,257,473,1.47,0.27,10,0.06,9.2,10,5
2/22/2025 3:20,1.68,0.04,0.08,0.01,0.01,53,213,0,142.87,0.17,0.42,247,288,535,265,261,526,0.17,0.39,10,0.08,6.46,10,3
2/22/2025 3:25,5.84,0.22,0.29,0.01,0.01,240,299,0,122.33,1.5,1.66,276,252,528,305,279,584,1.35,1.41,10,0.08,18.27,10,23
2/22/2025 3:30,1.28,0.03,0.04,0,0,166,58,0,83.24,0.05,0.11,285,280,565,313,293,607,0.06,0.13,10,0.03,-5.9,10,4
2/22/2025 3:35,2.47,0.09,0.06,0.01,0.01,148,213,0,88.84,0.15,0.86,226,212,438,264,196,460,0.17,0.82,10,0.05,6.09,10,11
2/22/2025 3:40,3.22,0.08,0.1,0.01,0.01,207,163,0,101.01,0.36,1.19,69,137,206,57,139,197,0.35,1.28,10,0.14,4.14,10,9
2/22/2025 3:45,3.61,0.15,0.14,0,0.01,240,182,0,110.59,0.3,1.44,105,164,269,85,185,270,0.33,1.67,10,0.14,-2.73,10,11
2/22/2025 3:50,3.01,0.08,0.14,0.01,0.01,99,157,0,88.85,0.36,0.42,70,66,136,61,73,135,0.34,0.38,10,0.11,11.19,10,10
2/22/2025 3:55,8,0.16,0.1,0.01,0.04,206,53,0,65.57,0.18,3.38,244,262,506,230,219,450,0.16,3.57,10,0.15,17.89,10,6
2/22/2025 4:00,5.91,0.09,0.18,0.01,0.01,283,205,0,83.09,1.75,0.09,270,165,435,288,171,459,1.4,0.08,10,0.29,11.67,10,5
2/22/2025 4:05,10.07,0.34,0.38,0.02,0.04,242,255,0,56.85,0.38,3.53,258,231,489,207,236,443,0.37,3.13,10,0.17,-3.99,10,20
2/22/2025 4:10,2.5,0.11,0.06,0.01,0.01,292,130,0,87.33,0.87,0.59,215,185,400,227,148,375,0.79,0.49,10,0.01,-2.74,10,11
2/22/2025 4:15,2.6,0.07,0.03,0.01,0.01,210,291,0,134.18,0.29,1.11,263,78,341,269,73,343,0.33,0.97,10,0.05,-4.09,10,9
2/22/2025 4:20,7.64,0.13,0.27,0.02,0.02,142,158,0,72.57,0.78,1.97,119,256,375,98,225,324,0.86,2.06,10,0.18,23.49,10,9
2/22/2025 4:25,1.65,0.08,0.06,0.01,0.01,95,108,0,65.44,0.18,0.44,173,263,436,202,305,508,0.15,0.45,10,0.03,-5.83,10,1
2/22/2025 4:30,0.01,0,0,0,0,55,244,0,119.28,0,0,176,277,453,170,281,451,0,0,10,0,-2.7,10,0
2/22/2025 4:35,5.65,0.26,0.13,0.02,0.01,164,299,0,113.27,0.86,1.88,119,311,430,128,357,486,0.89,1.61,10,0.2,-9.53,10,26
2/22/2025 4:40,9.04,0.45,0.44,0.04,0.02,93,185,0,117.25,2.8,2.94,240,298,538,276,292,568,2.72,2.5,10,0.38,12.75,12,13
2/22/2025 4:45,2.78,0.14,0.03,0.01,0.01,262,140,0,75.21,1.21,0.98,82,189,271,97,170,268,1.01,0.99,10,0.1,-3.57,10,9
2/22/2025 4:50,5.33,0.25,0.09,0.02,0.01,126,90,0,140.18,2.12,0.24,141,218,359,137,194,332,1.84,0.2,10,0.22,-9.39,10,20
2/22/2025 4:55,2.51,0.1,0.03,0,0.01,249,225,0,112.58,0.71,0.49,83,127,210,90,130,220,0.61,0.47,10,0.01,-4.37,10,7
2/22/2025 5:00,5.62,0.19,0.23,0.01,0.02,140,284,0,47.8,2.01,2.07,232,76,308,255,66,322,1.92,2.4,10,0.1,19.91,10,21
2/22/2025 5:05,6.62,0.28,0.21,0.01,0.01,83,265,0,109.63,2.67,2.15,212,286,498,209,275,485,3.14,2.48,10,0.04,-11.17,10,9
2/22/2025 5:10,8.41,0.29,0.39,0.04,0.01,81,184,0,68.51,1.04,3.05,187,90,277,195,102,297,1.23,3.17,10,0.38,12.02,10,5
2/22/2025 5:15,4.66,0.21,0.06,0.02,0.02,61,292,0,116,1.74,0.89,316,108,424,268,88,357,1.87,1.07,10,0.09,0.39,10,2
2/22/2025 5:20,8.81,0.43,0.23,0.02,0.04,149,262,0,105.47,2.07,0.76,318,260,578,256,243,499,2.16,0.72,10,0.31,2.19,10,10
2/22/2025 5:25,1.87,0.06,0.03,0,0,285,52,0,129.44,0.47,0.07,217,293,510,229,300,529,0.46,0.09,10,0.09,0.54,10,3
2/22/2025 5:30,9.47,0.46,0.42,0.04,0.02,121,248,0,53.72,0.67,0.53,266,110,376,317,121,438,0.56,0.44,10,0.06,10.98,11,7
2/22/2025 5:35,3.27,0.16,0.12,0.01,0.01,270,54,0,110.12,1.58,0.62,120,156,276,111,173,284,1.27,0.57,10,0.09,7.39,10,4
2/22/2025 5:40,5.24,0.09,0.11,0.01,0.02,242,269,0,89.76,0.13,0.86,211,92,303,193,96,290,0.15,0.88,10,0.24,-6.55,10,9
2/22/2025 5:45,2.76,0.07,0.11,0.01,0.01,110,50,0,119.66,0.45,0.53,62,302,364,51,247,299,0.48,0.46,10,0.1,1.83,10,9
2/22/2025 5:50,4.47,0.07,0.06,0.01,0.01,127,152,0,52.2,0.27,2.06,64,175,239,64,198,262,0.29,2.26,10,0.14,-0.71,10,9
2/22/2025 5:55,3.95,0.07,0.1,0.02,0.01,261,128,0,90.12,1.55,1.1,195,224,419,212,255,467,1.86,1.14,10,0.15,7,10,6
2/22/2025 6:00,3.24,0.14,0.06,0.02,0.01,236,57,0,117.05,0.37,0.94,167,275,442,134,285,419,0.43,0.88,10,0.15,10.24,10,13
2/22/2025 6:05,5.85,0.17,0.22,0.01,0.02,273,255,0,54.87,0.47,0.47,114,224,338,113,195,309,0.46,0.44,10,0.25,9.91,10,23
2/22/2025 6:10,1.89,0.03,0.06,0.01,0,248,264,0,131.52,0.36,0.66,72,186,258,83,173,256,0.36,0.77,10,0.06,9.14,10,6
2/22/2025 6:15,0,0,0,0,0,154,203,0,112.64,0,0,298,275,573,327,287,614,0,0,10,0,1.81,10,0
2/22/2025 6:20,0,0,0,0,0,277,111,0,114.65,0,0,276,275,551,318,303,622,0,0,10,0,-9,10,0
2/22/2025 6:25,8.21,0.13,0.19,0.02,0.03,271,199,0,98.1,3.89,0.26,122,212,334,102,249,351,3.13,0.22,10,0.34,10.32,11,35
2/22/2025 6:30,7.17,0.26,0.31,0.02,0.02,57,140,0,61.46,3.48,1.62,138,152,290,136,177,314,3.6,1.91,10,0.18,-5.38,10,27
2/22/2025 6:35,3.13,0.1,0.11,0.01,0.01,83,286,0,118.92,1.32,0.13,113,189,302,93,206,300,1.53,0.14,10,0.15,1.85,10,6
2/22/2025 6:40,0,0,0,0,0,93,104,0,121.55,0,0,147,135,282,128,155,284,0,0,10,0,11.5,10,0
2/22/2025 6:45,3.91,0.07,0.19,0.01,0.01,70,204,0,123.68,0.36,0.71,115,150,265,109,159,268,0.38,0.76,10,0.03,4.29,10,15
2/22/2025 6:50,7.55,0.34,0.31,0.01,0.03,176,89,0,133.26,0.2,3.49,115,215,330,128,220,348,0.16,3.14,10,0.09,7.87,10,31
2/22/2025 6:55,7.18,0.12,0.3,0.02,0.02,140,222,0,112.33,3.3,2.96,121,145,266,102,135,238,3.22,2.53,10,0.18,5.55,10,31
2/22/2025 7:00,0.73,0.03,0.03,0,0,195,218,0,99.87,0.12,0.05,68,292,360,68,341,410,0.11,0.05,10,0.02,25.74,10,1
2/22/2025 7:05,3.04,0.13,0.07,0.01,0.01,112,71,0,128.02,0.69,0.82,147,228,375,152,231,384,0.64,0.8,10,0.06,23.85,10,10
2/22/2025 7:10,6.88,0.09,0.26,0.01,0.02,176,200,0,119.2,3.12,0.49,212,74,286,227,78,306,2.53,0.4,10,0.24,0.86,10,24
2/22/2025 7:15,0.62,0.02,0.02,0,0,70,180,0,57.89,0.23,0.01,249,114,363,284,116,400,0.26,0.01,10,0.02,0.39,10,1
2/22/2025 7:20,2.92,0.13,0.12,0.01,0.01,181,60,0,133.66,1.1,1.33,234,130,364,243,128,371,0.92,1.55,10,0.06,-8.09,10,9
2/22/2025 7:25,6.61,0.26,0.33,0.02,0.01,235,298,0,116.51,2.2,3.21,260,162,422,299,178,478,2.6,2.89,10,0.15,1.95,10,32
2/22/2025 7:30,11.82,0.47,0.49,0.05,0.01,158,78,0,107.68,1.61,2.87,273,277,550,253,256,509,1.6,2.5,10.57,0.54,9.9,15,18
2/22/2025 7:35,4.21,0.13,0.07,0.02,0.01,109,295,0,75.77,1.37,1.14,262,265,527,228,290,518,1.54,1.08,10,0.16,0.11,10,3
2/22/2025 7:40,7.51,0.08,0.3,0.03,0.02,51,181,0,137.95,0.39,3.12,164,279,443,175,297,473,0.36,2.78,10,0.31,41,10,25
2/22/2025 7:45,4.36,0.1,0.09,0.02,0.01,289,155,0,85.97,0.88,0.68,92,234,326,85,248,334,1.01,0.58,10,0.19,7.73,10,20
2/22/2025 7:50,7.5,0.15,0.1,0.01,0.03,92,114,0,111.77,0.62,3.71,251,300,551,251,337,588,0.67,4.11,10,0.29,-8.61,10,10
2/22/2025 7:55,6.12,0.15,0.23,0.03,0.01,289,116,0,86.25,1.83,1.91,83,123,206,97,134,231,1.65,1.71,10,0.13,1.49,10,27
2/22/2025 8:00,7.3,0.2,0.2,0.01,0.01,263,100,0,73.34,1.1,3.31,202,262,464,205,289,495,0.89,3.79,10,0.04,0.79,10,8
2/22/2025 8:05,7.92,0.22,0.37,0.02,0.03,257,210,0,125.77,1.62,3.03,163,203,366,158,175,334,1.92,2.59,10,0.1,-9.49,10,19
2/22/2025 8:10,9.94,0.48,0.37,0.04,0.03,112,207,0,68.97,4.77,2.17,167,283,450,147,231,378,4.73,2.41,10,0.38,0.39,11,49
2/22/2025 8:15,8.5,0.17,0.29,0.03,0.03,193,104,0,98.32,1,0.75,246,136,382,249,124,373,0.99,0.8,10,0.38,0.53,10,8
2/22/2025 8:20,5.56,0.16,0.26,0.01,0.02,283,221,0,138.39,1.37,2.27,172,265,437,159,260,419,1.15,1.87,10,0.15,0.24,10,5
2/22/2025 8:25,20.94,1.04,0.69,0.07,0.09,76,294,0,46.7,7.38,9.44,168,334,502,138,394,532,7.09,9.29,14.89,0.12,30.9,29,81
2/22/2025 8:30,5.75,0.07,0.08,0.02,0.01,147,111,0,55.43,1.88,1.26,163,265,428,146,248,394,1.55,1.3,10,0.17,-8.29,10,27
2/22/2025 8:35,9.48,0.18,0.38,0.01,0.03,149,190,0,94.48,3.67,1.81,150,155,305,159,144,303,4.05,1.84,10,0.33,-1.77,10,17
2/22/2025 8:40,8.82,0.17,0.36,0.03,0.03,236,229,0,57.3,1.74,4.05,314,216,530,337,186,523,2.08,3.35,10,0.16,6.38,10,22
2/22/2025 8:45,6.27,0.28,0.25,0.02,0.02,77,180,0,99.09,0.23,0.88,270,211,481,286,234,520,0.27,0.95,10,0.19,-3.59,10,15
2/22/2025 8:50,11.43,0.45,0.48,0.05,0.03,266,251,0,123.32,0.3,1.26,274,283,557,257,286,544,0.26,1.38,10,0.3,20.6,16,41
2/22/2025 8:55,13.22,0.16,0.26,0.06,0.05,160,103,0,96.74,5.69,4.27,149,256,405,132,300,432,6.51,3.49,11.41,0.27,17.89,11,37
2/22/2025 9:00,16.45,0.57,0.78,0.02,0.04,76,190,0,85.24,0.22,7.06,226,359,585,204,347,551,0.18,7.41,14.5,0.54,-1.92,19,82
2/22/2025 9:05,8,0.28,0.2,0.02,0.04,231,218,0,88.38,2.16,3.79,158,304,462,166,359,526,2.46,3.09,10,0.25,0.6,11,21
2/22/2025 9:10,14.81,0.6,0.15,0.04,0.03,233,219,0,63.49,3.97,5.21,102,233,335,97,223,321,4.48,4.77,11.87,0.15,29.93,16,24
2/22/2025 9:15,5.1,0.09,0.05,0.02,0.02,81,288,0,123.25,0.7,0.89,77,75,152,80,89,169,0.71,0.88,10,0.21,-1.69,10,15
2/22/2025 9:20,2.52,0.04,0.05,0,0.01,254,132,0,132.57,0.64,0.94,87,68,155,95,58,154,0.66,0.84,10,0.05,20.16,10,5
2/22/2025 9:25,8.04,0.15,0.35,0.01,0.01,153,247,0,95.88,3.03,2.09,227,217,444,224,176,401,2.91,2.39,10,0.25,13.61,10,39
2/22/2025 9:30,11.1,0.2,0.23,0.04,0.04,125,64,0,119.95,2.27,2.06,80,118,198,88,113,201,1.92,2.11,10,0.54,25.36,11,25
2/22/2025 9:35,7.22,0.1,0.34,0.01,0.02,218,72,0,105.22,0.38,2.04,257,81,338,292,96,389,0.43,2.36,10,0.15,10.94,10,29
2/22/2025 9:40,5.41,0.22,0.26,0.02,0.01,234,77,0,78.13,0.43,0.82,127,137,264,145,150,295,0.42,0.66,10,0.05,7.45,10,23
2/22/2025 9:45,10.71,0.44,0.2,0.02,0.02,50,169,0,70.58,0.85,3.73,193,215,408,224,187,411,0.78,3.67,10,0.17,5.85,10,24
2/22/2025 9:50,13.38,0.24,0.21,0.05,0.02,217,214,0,99.65,1.53,5.17,302,124,426,353,109,463,1.56,5.35,10,0.14,4.74,11,26
2/22/2025 9:55,19.95,0.76,0.55,0.05,0.06,168,59,1,70.62,1.36,9.42,72,244,316,72,264,337,1.36,9.06,13.87,0.63,19.5,26,56
2/22/2025 10:00,11.8,0.55,0.45,0.05,0.05,159,70,0,85.72,1.23,3.47,297,211,508,241,179,420,1.07,3.65,10,0.11,11.83,17,19
2/22/2025 10:05,11.77,0.29,0.5,0.03,0.05,169,134,0,58.93,5.53,0.78,183,297,480,176,254,430,4.45,0.76,10,0.56,9.83,12,20
2/22/2025 10:10,8.68,0.13,0.41,0.02,0.04,150,142,0,121.37,3.78,2.96,196,172,368,224,195,419,4.13,2.65,10,0.14,8.25,11,43
2/22/2025 10:15,5.95,0.07,0.09,0.02,0.01,167,122,0,103.37,1.78,1.84,287,248,535,319,199,519,1.45,1.79,10,0.15,0.28,10,3
2/22/2025 10:20,5.8,0.16,0.15,0.02,0.01,156,222,0,56.25,2.32,2.23,232,184,416,213,170,384,1.89,2.35,10,0.14,-0.33,10,11
2/22/2025 10:25,18.63,0.58,0.35,0.03,0.09,162,245,0,71.58,8.98,8.78,221,203,424,228,224,452,8.55,9.23,14.44,0.63,31.03,23,75
2/22/2025 10:30,17.4,0.47,0.22,0.04,0.03,73,118,0,49.41,2.28,3,165,275,440,137,329,466,2.06,3.59,11.25,0.29,10.49,23,51
2/22/2025 10:35,8.43,0.42,0.39,0.03,0.02,182,103,0,73.38,4.01,1.7,237,198,435,192,205,397,4.28,1.99,10,0.05,12.97,11,39
2/22/2025 10:40,4.12,0.17,0.07,0.01,0.01,127,220,0,118.69,1.72,1.96,139,122,261,156,122,278,1.99,2.08,10,0.07,-12.24,10,17
2/22/2025 10:45,15.67,0.57,0.71,0.03,0.03,253,225,0,44.46,3.68,3.53,274,149,423,234,162,397,4.38,3.52,10.9,0.68,-5.46,20,16
2/22/2025 10:50,9.93,0.46,0.43,0.05,0.04,70,245,0,50.73,3.55,1.04,144,222,366,140,225,365,3.61,1.08,10,0.07,0.65,12,36
2/22/2025 10:55,10.36,0.19,0.47,0.03,0.02,164,199,0,111.04,2.96,4.03,105,259,364,117,275,392,3.41,3.35,10,0.07,11.35,13,7
2/22/2025 11:00,4.93,0.24,0.17,0.01,0.01,159,296,0,52.13,0.37,0.86,60,270,330,51,275,326,0.36,0.99,10,0.06,2.75,10,2
2/22/2025 11:05,3.54,0.18,0.06,0.02,0.01,278,154,0,66.57,0.45,1.07,237,145,382,238,166,405,0.51,1.27,10,0.08,0.55,10,8
2/22/2025 11:10,2.88,0.04,0.08,0,0.01,168,287,0,143.8,0.81,1.1,189,286,475,217,267,485,0.7,1.18,10,0.09,25.19,10,4
2/22/2025 11:15,11.86,0.36,0.58,0.02,0.03,137,152,0,47.3,4.09,2.71,316,232,548,348,255,603,3.77,2.31,10,0.07,-6.37,10,6
2/22/2025 11:20,2.91,0.09,0.14,0.01,0.01,151,66,0,116.45,1.3,0.5,131,229,360,134,235,370,1.48,0.49,10,0.06,-14.66,10,5
2/22/2025 11:25,8.62,0.11,0.14,0.02,0.01,296,225,0,83.07,0.57,2.1,254,93,347,203,87,290,0.58,1.71,10,0.3,9.03,10,15
2/22/2025 11:30,16.9,0.61,0.68,0.04,0.06,132,186,0,106.98,7.94,8.15,362,265,627,337,294,631,8.1,7.44,15.08,0.16,16.5,15,53
2/22/2025 11:35,5.6,0.13,0.14,0.01,0.03,231,212,0,49.41,2.36,1.95,198,311,509,192,368,561,2.71,1.66,10,0.07,-13.26,10,16
2/22/2025 11:40,4.58,0.15,0.19,0.01,0.01,126,119,0,142.06,1.69,0.26,86,184,270,71,167,238,1.63,0.28,10,0.14,-13.15,10,4
2/22/2025 11:45,2.96,0.1,0.04,0.01,0.01,85,210,0,68.96,1.03,1.47,88,79,167,103,70,174,1.07,1.6,10,0.03,8.4,10,2
2/22/2025 11:50,8.31,0.37,0.41,0.04,0.02,53,251,0,71.94,2.2,3.93,250,258,508,265,215,481,2.22,3.17,10,0.36,1.59,10,24
2/22/2025 11:55,4.84,0.24,0.18,0.01,0.02,93,275,0,91.9,1.5,0.28,277,197,474,307,176,483,1.77,0.31,10,0.04,1.96,10,13
2/22/2025 12:00,17,0.5,0.49,0.06,0.03,224,238,0,96.74,7.76,2.2,178,293,471,158,273,431,8.01,1.77,12.38,0.51,-4.49,14,10
2/22/2025 12:05,10.25,0.24,0.38,0.04,0.04,176,120,0,54.45,2.21,4.2,240,201,441,248,204,452,1.84,4.88,10,0.37,-13.91,10,21
2/22/2025 12:10,5.61,0.07,0.25,0.02,0.02,167,90,0,134.16,2.59,0.81,223,243,466,246,290,536,2.42,0.87,10,0.26,9.93,10,20
2/22/2025 12:15,4.22,0.12,0.13,0.01,0.02,298,148,0,140.97,1.63,0.59,287,94,381,342,102,444,1.95,0.64,10,0.11,-13.93,10,16
2/22/2025 12:20,7.59,0.1,0.22,0.03,0.02,160,109,0,111.52,1.01,1.86,128,188,316,141,155,297,0.83,2.16,10,0.1,-0.55,10,30
2/22/2025 12:25,13.37,0.34,0.18,0.01,0.06,103,223,0,84.43,2.85,0.56,79,175,254,83,154,237,2.85,0.54,10,0.55,23.01,19,65
2/22/2025 12:30,5.97,0.16,0.16,0.03,0.02,222,221,0,117,0.85,2.25,250,205,455,264,164,429,0.99,2.18,10,0.16,0.36,10,11
2/22/2025 12:35,17.05,0.59,0.19,0.02,0.05,203,248,0,87.57,7.23,2.68,147,304,451,174,340,515,6.6,2.6,10.3,0.42,9.3,16,21
2/22/2025 12:40,13.62,0.4,0.17,0.06,0.02,149,205,0,71.54,2.32,2.05,245,116,361,223,131,355,2.67,1.95,10,0.52,-3.78,16,7
2/22/2025 12:45,16.77,0.82,0.72,0.02,0.08,164,163,0,54.59,1.38,3.13,71,223,294,77,198,276,1.63,3.08,13.72,0.73,19.78,16,15
2/22/2025 12:50,8.86,0.13,0.4,0.02,0.04,53,143,0,129.23,0.45,1.01,82,136,218,81,121,203,0.46,1.2,10,0.22,12.37,10,26
2/22/2025 12:55,6.12,0.13,0.23,0.03,0.02,120,198,0,89.49,1.46,0.42,224,238,462,179,203,383,1.32,0.37,10,0.3,17.86,10,5
2/22/2025 13:00,14.92,0.48,0.38,0.05,0.05,52,158,0,69.12,1.65,4.9,92,178,270,87,202,289,1.75,5.42,12.82,0.2,15.16,15,11
2/22/2025 13:05,10.33,0.26,0.16,0.02,0.05,217,234,0,46.73,3.49,2.72,164,145,309,192,128,321,3.05,2.66,10,0.18,12.21,15,7
2/22/2025 13:10,0,0,0,0,0,127,286,0,107.11,0,0,124,147,271,128,136,265,0,0,10,0,-3,10,0
2/22/2025 13:15,5.86,0.28,0.22,0.01,0.03,108,243,0,140.74,2.33,2.78,94,131,225,91,134,226,2.64,2.68,10,0.13,-7.45,10,17
2/22/2025 13:20,6.6,0.07,0.13,0.03,0.02,281,161,0,80.69,3.22,1.91,213,247,460,243,241,485,2.9,2.09,10,0.33,5.63,10,10
2/22/2025 13:25,9.14,0.14,0.45,0.05,0.03,85,176,0,103.31,0.36,4,100,259,359,118,251,369,0.37,3.35,10,0.2,3.82,10,43
2/22/2025 13:30,17.15,0.42,0.53,0.06,0.05,116,276,0,96.08,1.87,5.05,109,333,442,101,270,372,1.93,4.9,12.2,0.77,15.21,20,73
2/22/2025 13:35,6.8,0.32,0.28,0.03,0.03,110,173,0,137,1.86,1.11,83,220,303,73,240,313,1.77,1,10,0.25,21.86,10,5
2/22/2025 13:40,7.39,0.3,0.08,0.03,0.01,121,69,0,59,0.33,3.35,174,285,459,162,287,449,0.27,3.72,10,0.25,21.06,10,34
2/22/2025 13:45,8.56,0.1,0.24,0.02,0.01,91,177,0,63.01,1.38,1.76,145,136,281,125,151,277,1.64,1.86,10,0.08,-0.98,10,8
2/22/2025 13:50,18.96,0.21,0.94,0.03,0.07,208,140,0,67.66,8.36,9.29,288,326,614,268,351,620,7.2,10.43,14.2,0.59,16.22,23,69
2/22/2025 13:55,9.48,0.21,0.47,0.03,0.02,236,299,0,62.5,3.95,3.82,193,306,499,156,264,420,3.46,3.52,10,0.05,-8.08,11,9
2/22/2025 14:00,10.05,0.46,0.44,0.03,0.02,199,224,0,96.43,2.55,3.09,251,222,473,248,247,496,3.04,3.61,10,0.25,6.9,13,15
2/22/2025 14:05,6.99,0.24,0.12,0.02,0.03,274,125,0,61.53,1.73,0.95,295,264,559,309,281,591,1.5,1.13,10,0.28,16.54,10,6
2/22/2025 14:10,12.74,0.4,0.19,0.02,0.01,120,146,0,122.65,4.62,0.14,262,218,480,237,181,418,4.17,0.13,10,0.13,6.53,17,17
2/22/2025 14:15,8.39,0.14,0.36,0.02,0.03,251,180,0,52.73,2.79,2.48,185,83,268,205,69,274,2.83,2.83,10,0.37,17.24,10,9
2/22/2025 14:20,11.63,0.27,0.43,0.01,0.05,168,267,0,128.08,0.93,4.38,174,314,488,180,363,543,1.04,4.7,10,0.09,13.25,14,21
2/22/2025 14:25,13.1,0.5,0.33,0.02,0.02,258,172,0,114.34,5.47,5.09,216,104,320,238,110,348,5.5,5.36,10,0.33,3.02,18,14
2/22/2025 14:30,15.55,0.48,0.61,0.02,0.02,296,174,0,126.03,0.84,3.4,305,163,468,305,141,447,0.8,3.47,10,0.21,14.48,22,23
2/22/2025 14:35,14.3,0.64,0.37,0.06,0.03,290,165,0,52.39,2.98,4.1,275,132,407,275,116,392,3.22,4.14,10.95,0.42,2,13,22
2/22/2025 14:40,12.46,0.17,0.39,0.03,0.05,106,65,0,112.56,5.47,1.56,296,231,527,311,225,537,5,1.7,10.81,0.2,4.93,11,31
2/22/2025 14:45,22.16,0.23,0.39,0.09,0.04,184,67,0,94.41,9.21,0.23,389,273,662,325,290,615,10.78,0.2,14.82,0.29,13.23,22,42
2/22/2025 14:50,15,0.59,0.3,0.03,0.06,83,211,0,98.29,7.03,6.77,354,247,601,348,210,559,5.87,5.56,11.99,0.43,-3.98,22,13
2/22/2025 14:55,3.97,0.17,0.12,0.01,0.01,236,130,0,98.08,0.72,1.32,161,214,375,153,206,359,0.63,1.08,10,0.07,18.97,10,18
2/22/2025 15:00,11.1,0.53,0.36,0.03,0.03,88,62,0,92.33,3.77,1.12,156,291,447,182,319,502,3.9,1.1,10,0.52,-3.29,14,21
2/22/2025 15:05,7.45,0.33,0.13,0.03,0.02,178,86,0,99.8,0.66,2.28,83,214,297,72,247,319,0.67,2.35,10,0.05,31.5,10,28
2/22/2025 15:10,16.34,0.43,0.78,0.03,0.04,102,116,0,93.05,1.14,2.98,196,148,344,225,127,353,1.09,3.57,12.1,0.59,8.84,14,14
2/22/2025 15:15,7.13,0.3,0.08,0.01,0.02,139,180,0,135.33,0.7,2.6,147,215,362,146,192,339,0.72,2.59,10,0.34,-1.66,10,20
2/22/2025 15:20,11.17,0.3,0.43,0.03,0.04,144,148,0,104.09,2.93,4.33,257,209,466,260,229,489,2.88,4.72,10,0.54,21.56,12,34
2/22/2025 15:25,3.08,0.14,0.03,0.01,0.01,295,282,0,129.69,0.84,0.76,197,196,393,165,191,357,0.75,0.77,10,0.07,-5,10,11
2/22/2025 15:30,8.62,0.4,0.4,0.01,0.01,295,145,0,95.17,1.34,0.64,221,225,446,211,183,394,1.4,0.76,10,0.07,4.27,12,26
2/22/2025 15:35,6.5,0.13,0.32,0.03,0.01,96,134,0,131.86,2.81,1.05,259,209,468,272,244,517,2.65,0.92,10,0.09,2.2,10,8
2/22/2025 15:40,5.54,0.21,0.23,0.02,0.02,94,115,0,76.32,0.84,2.72,161,246,407,172,197,369,0.96,2.63,10,0.26,10.06,10,3
2/22/2025 15:45,13.06,0.33,0.39,0.04,0.04,278,217,0,104.58,3.7,4.42,136,328,464,142,328,471,3.16,4.86,11.27,0.34,3.12,16,24
2/22/2025 15:50,12.77,0.28,0.45,0.05,0.01,199,213,0,58.47,1.09,2.05,184,303,487,209,257,466,1.31,2.42,10.42,0.41,22.64,11,11
2/22/2025 15:55,5.69,0.25,0.28,0.01,0.01,260,52,0,81.79,1.56,2.65,156,217,373,128,218,346,1.75,2.37,10,0.27,-1.13,10,19
2/22/2025 16:00,16.87,0.73,0.65,0.05,0.07,162,81,0,96.65,7.46,5.3,220,276,496,237,220,458,7.24,4.44,11.07,0.24,15.24,22,58
2/22/2025 16:05,12.36,0.44,0.39,0.02,0.06,255,192,0,109.57,2.03,1.28,264,216,480,291,200,492,1.78,1.07,10,0.53,4.58,11,35
2/22/2025 16:10,12.91,0.25,0.16,0.04,0.05,284,215,0,48.88,2.46,4.23,142,243,385,167,284,451,2.25,4.23,11.08,0.5,19.57,16,35
2/22/2025 16:15,4.45,0.1,0.15,0.01,0.01,249,113,0,54.98,1.69,1.06,138,172,310,158,174,333,1.77,1.01,10,0.06,3.98,10,3
2/22/2025 16:20,6.68,0.33,0.08,0.02,0.03,146,274,0,90.27,1.14,2.66,151,219,370,179,228,407,1.3,3.04,10,0.23,-11.74,10,14
2/22/2025 16:25,13.39,0.27,0.49,0.05,0.02,196,239,0,66.94,0.94,4.52,228,198,426,228,214,443,0.94,4.93,10.6,0.31,-4.33,15,24
